Segment,VADER_Positive,VADER_Neutral,VADER_Negative
2024-12-30 10:00:00,0.0,1.0,0.0
2024-12-30 10:05:00,0.0,0.0,0.0
2024-12-30 10:10:00,0.0,0.0,0.0
2024-12-30 10:15:00,0.0,0.0,0.0
2024-12-30 10:20:00,0.0,0.0,0.0
2024-12-30 10:25:00,0.0,0.0,0.0
2024-12-30 10:30:00,0.0,0.0,0.0
2024-12-30 10:35:00,0.0,0.0,0.0
2024-12-30 10:40:00,0.0,0.0,0.0
2024-12-30 10:45:00,0.0,0.0,0.0
2024-12-30 10:50:00,0.016,0.882,0.101
2024-12-30 10:55:00,0.0,0.0,0.0
2024-12-30 11:00:00,0.0,0.0,0.0
2024-12-30 11:05:00,0.186,0.718,0.097
2024-12-30 11:10:00,0.0,0.0,0.0
2024-12-30 11:15:00,0.0,0.0,0.0
2024-12-30 11:20:00,0.0,0.0,0.0
2024-12-30 11:25:00,0.0,0.0,0.0
2024-12-30 11:30:00,0.086,0.914,0.0
2024-12-30 11:35:00,0.021,0.91,0.069
2024-12-30 11:40:00,0.0,0.0,0.0
2024-12-30 11:45:00,0.0,0.0,0.0
2024-12-30 11:50:00,0.0,0.0,0.0
2024-12-30 11:55:00,0.133,0.839,0.028
2024-12-30 12:00:00,0.0,0.0,0.0
2024-12-30 12:05:00,0.0,1.0,0.0
2024-12-30 12:10:00,0.0,0.0,0.0
2024-12-30 12:15:00,0.0,0.0,0.0
2024-12-30 12:20:00,0.0,0.0,0.0
2024-12-30 12:25:00,0.23959999999999998,0.75,0.010199999999999999
2024-12-30 12:30:00,0.0,0.0,0.0
2024-12-30 12:35:00,0.113,0.867,0.019
2024-12-30 12:40:00,0.0,0.0,0.0
2024-12-30 12:45:00,0.066,0.858,0.077
2024-12-30 12:50:00,0.0,0.0,0.0
2024-12-30 12:55:00,0.131,0.827,0.042
2024-12-30 13:00:00,0.0,0.0,0.0
2024-12-30 13:05:00,0.0,0.0,0.0
2024-12-30 13:10:00,0.111,0.86,0.029
2024-12-30 13:15:00,0.227,0.773,0.0
2024-12-30 13:20:00,0.0,0.0,0.0
2024-12-30 13:25:00,0.0,0.0,0.0
2024-12-30 13:30:00,0.0,0.0,0.0
2024-12-30 13:35:00,0.0,0.0,0.0
2024-12-30 13:40:00,0.0,0.0,0.0
2024-12-30 13:45:00,0.0,0.0,0.0
2024-12-30 13:50:00,0.097,0.825,0.078
2024-12-30 13:55:00,0.16,0.772,0.068
2024-12-30 14:00:00,0.084,0.88,0.035
2024-12-30 14:05:00,0.095,0.901,0.005
2024-12-30 14:10:00,0.21675,0.759,0.02425
2024-12-30 14:15:00,0.282,0.673,0.045
2024-12-30 14:20:00,0.0,0.0,0.0
2024-12-30 14:25:00,0.0,0.0,0.0
2024-12-30 14:30:00,0.0,0.0,0.0
2024-12-30 14:35:00,0.0,0.0,0.0
2024-12-30 14:40:00,0.058,0.9275,0.0145
2024-12-30 14:45:00,0.184,0.816,0.0
2024-12-30 14:50:00,0.20400000000000001,0.769,0.027
2024-12-30 14:55:00,0.0,0.0,0.0
2024-12-30 15:00:00,0.0,0.0,0.0
2024-12-30 15:05:00,0.0,0.0,0.0
2024-12-30 15:10:00,0.0,0.0,0.0
2024-12-30 15:15:00,0.166,0.803,0.03
2024-12-30 15:20:00,0.0,0.0,0.0
2024-12-30 15:25:00,0.0,0.0,0.0
2024-12-30 15:30:00,0.094,0.889,0.018
2024-12-30 15:35:00,0.0,0.0,0.0
2024-12-30 15:40:00,0.0,0.0,0.0
2024-12-30 15:45:00,0.0,0.0,0.0
2024-12-30 15:50:00,0.0,0.0,0.0
2024-12-30 15:55:00,0.0,0.0,0.0
2024-12-31 09:30:00,0.16155,0.8040666666666667,0.03445
2024-12-31 09:35:00,0.2385,0.7045,0.057499999999999996
2024-12-31 09:40:00,0.0,0.0,0.0
2024-12-31 09:45:00,0.0,0.0,0.0
2024-12-31 09:50:00,0.0,0.0,0.0
2024-12-31 09:55:00,0.0,1.0,0.0
2024-12-31 10:00:00,0.0,0.9,0.1
2024-12-31 10:05:00,0.0,0.0,0.0
2024-12-31 10:10:00,0.0,0.0,0.0
2024-12-31 10:15:00,0.07,0.93,0.0
2024-12-31 10:20:00,0.0,0.0,0.0
2024-12-31 10:25:00,0.079,0.881,0.04
2024-12-31 10:30:00,0.198,0.6535,0.149
2024-12-31 10:35:00,0.0,0.0,0.0
2024-12-31 10:40:00,0.1725,0.8145,0.013
2024-12-31 10:45:00,0.251,0.7295,0.0195
2024-12-31 10:50:00,0.1355,0.8340000000000001,0.0305
2024-12-31 10:55:00,0.0,0.0,0.0
2024-12-31 11:00:00,0.0,0.904,0.096
2024-12-31 11:05:00,0.029500000000000002,0.9235,0.0475
2024-12-31 11:10:00,0.1625,0.802,0.0355
2024-12-31 11:15:00,0.0,0.0,0.0
2024-12-31 11:20:00,0.0,0.0,0.0
2024-12-31 11:25:00,0.0,0.0,0.0
2024-12-31 11:30:00,0.148,0.7825,0.07
2024-12-31 11:35:00,0.0,0.0,0.0
2024-12-31 11:40:00,0.214,0.721,0.065
2024-12-31 11:45:00,0.0,0.0,0.0
2024-12-31 11:50:00,0.0,0.0,0.0
2024-12-31 11:55:00,0.205,0.697,0.098
2024-12-31 12:00:00,0.154,0.805,0.042
2024-12-31 12:05:00,0.0,0.0,0.0
2024-12-31 12:10:00,0.139,0.821,0.04
2024-12-31 12:15:00,0.0,0.0,0.0
2024-12-31 12:20:00,0.0,0.0,0.0
2024-12-31 12:25:00,0.10533333333333333,0.8946666666666667,0.0
2024-12-31 12:30:00,0.213,0.782,0.005
2024-12-31 12:35:00,0.0,0.0,0.0
2024-12-31 12:40:00,0.216,0.777,0.006
2024-12-31 12:45:00,0.0,0.891,0.109
2024-12-31 12:50:00,0.0,0.0,0.0
2024-12-31 12:55:00,0.0,0.0,0.0
2024-12-31 13:00:00,0.046,0.808,0.14550000000000002
2024-12-31 13:05:00,0.0,0.0,0.0
2024-12-31 13:10:00,0.174,0.761,0.065
2024-12-31 13:15:00,0.0,0.0,0.0
2024-12-31 13:20:00,0.0,0.0,0.0
2024-12-31 13:25:00,0.0435,0.8805000000000001,0.076
2024-12-31 13:30:00,0.0,0.0,0.0
2024-12-31 13:35:00,0.0,0.0,0.0
2024-12-31 13:40:00,0.0,0.0,0.0
2024-12-31 13:45:00,0.168,0.806,0.026
2024-12-31 13:50:00,0.0,0.0,0.0
2024-12-31 13:55:00,0.0,0.0,0.0
2024-12-31 14:00:00,0.0,0.0,0.0
2024-12-31 14:05:00,0.15883333333333335,0.7426666666666666,0.09866666666666667
2024-12-31 14:10:00,0.0,0.0,0.0
2024-12-31 14:15:00,0.0515,0.728,0.221
2024-12-31 14:20:00,0.129,0.871,0.0
2024-12-31 14:25:00,0.0,0.0,0.0
2024-12-31 14:30:00,0.0,0.0,0.0
2024-12-31 14:35:00,0.0,0.0,0.0
2024-12-31 14:40:00,0.0,0.0,0.0
2024-12-31 14:45:00,0.198,0.735,0.068
2024-12-31 14:50:00,0.2215,0.7324999999999999,0.046
2024-12-31 14:55:00,0.0,0.0,0.0
2024-12-31 15:00:00,0.0,0.0,0.0
2024-12-31 15:05:00,0.0755,0.8285,0.096
2024-12-31 15:10:00,0.0,0.0,0.0
2024-12-31 15:15:00,0.157,0.843,0.0
2024-12-31 15:20:00,0.0,0.0,0.0
2024-12-31 15:25:00,0.0,0.0,0.0
2024-12-31 15:30:00,0.0,0.0,0.0
2024-12-31 15:35:00,0.0,0.0,0.0
2024-12-31 15:40:00,0.0,0.0,0.0
2024-12-31 15:45:00,0.0,0.0,0.0
2024-12-31 15:50:00,0.0,0.0,0.0
2024-12-31 15:55:00,0.0,0.0,0.0
2025-01-02 09:30:00,0.1226549295774648,0.8477816901408451,0.029542253521126764
2025-01-02 09:35:00,0.0,0.769,0.231
2025-01-02 09:40:00,0.0,0.0,0.0
2025-01-02 09:45:00,0.0,0.0,0.0
2025-01-02 09:50:00,0.0,1.0,0.0
2025-01-02 09:55:00,0.062,0.938,0.0
2025-01-02 10:00:00,0.0,0.692,0.308
2025-01-02 10:05:00,0.0,1.0,0.0
2025-01-02 10:10:00,0.142,0.8410000000000001,0.017
2025-01-02 10:15:00,0.0,0.0,0.0
2025-01-02 10:20:00,0.0,1.0,0.0
2025-01-02 10:25:00,0.0,0.0,0.0
2025-01-02 10:30:00,0.08033333333333333,0.9056666666666667,0.014333333333333332
2025-01-02 10:35:00,0.085,0.915,0.0
2025-01-02 10:40:00,0.0,0.0,0.0
2025-01-02 10:45:00,0.0,1.0,0.0
2025-01-02 10:50:00,0.0,0.0,0.0
2025-01-02 10:55:00,0.0,0.8360000000000001,0.164
2025-01-02 11:00:00,0.0,1.0,0.0
2025-01-02 11:05:00,0.0,0.0,0.0
2025-01-02 11:10:00,0.1115,0.881,0.007
2025-01-02 11:15:00,0.0,0.0,0.0
2025-01-02 11:20:00,0.0,0.719,0.281
2025-01-02 11:25:00,0.0,0.0,0.0
2025-01-02 11:30:00,0.0,0.0,0.0
2025-01-02 11:35:00,0.0,1.0,0.0
2025-01-02 11:40:00,0.107,0.8634999999999999,0.0295
2025-01-02 11:45:00,0.257,0.698,0.045
2025-01-02 11:50:00,0.074,0.8416666666666667,0.08433333333333333
2025-01-02 11:55:00,0.0,0.0,0.0
2025-01-02 12:00:00,0.03875,0.9495,0.01175
2025-01-02 12:05:00,0.0,1.0,0.0
2025-01-02 12:10:00,0.0,0.0,0.0
2025-01-02 12:15:00,0.023,0.859,0.118
2025-01-02 12:20:00,0.03,0.94,0.03
2025-01-02 12:25:00,0.066,0.8634999999999999,0.0705
2025-01-02 12:30:00,0.28099999999999997,0.6793333333333335,0.03966666666666666
2025-01-02 12:35:00,0.0,0.0,0.0
2025-01-02 12:40:00,0.0225,0.9775,0.0
2025-01-02 12:45:00,0.0,1.0,0.0
2025-01-02 12:50:00,0.0,0.606,0.394
2025-01-02 12:55:00,0.0,0.0,0.0
2025-01-02 13:00:00,0.0,1.0,0.0
2025-01-02 13:05:00,0.0,1.0,0.0
2025-01-02 13:10:00,0.217,0.76,0.023
2025-01-02 13:15:00,0.16999999999999998,0.8099999999999999,0.020200000000000003
2025-01-02 13:20:00,0.071,0.902,0.027
2025-01-02 13:25:00,0.0,0.0,0.0
2025-01-02 13:30:00,0.087,0.758,0.155
2025-01-02 13:35:00,0.0,1.0,0.0
2025-01-02 13:40:00,0.0,0.0,0.0
2025-01-02 13:45:00,0.098,0.902,0.0
2025-01-02 13:50:00,0.041666666666666664,0.8333333333333334,0.12533333333333332
2025-01-02 13:55:00,0.0,0.0,0.0
2025-01-02 14:00:00,0.0055,0.9815,0.013
2025-01-02 14:05:00,0.1295,0.865,0.0055
2025-01-02 14:10:00,0.2345,0.7030000000000001,0.063
2025-01-02 14:15:00,0.0,0.0,0.0
2025-01-02 14:20:00,0.0,0.0,0.0
2025-01-02 14:25:00,0.238,0.742,0.02
2025-01-02 14:30:00,0.1285,0.8545,0.017
2025-01-02 14:35:00,0.256,0.744,0.0
2025-01-02 14:40:00,0.0,1.0,0.0
2025-01-02 14:45:00,0.0,0.0,0.0
2025-01-02 14:50:00,0.2675,0.7325,0.0
2025-01-02 14:55:00,0.072,0.897,0.031
2025-01-02 15:00:00,0.126,0.874,0.0
2025-01-02 15:05:00,0.2275,0.7635000000000001,0.009
2025-01-02 15:10:00,0.1775,0.6005,0.222
2025-01-02 15:15:00,0.0,0.8400000000000001,0.16
2025-01-02 15:20:00,0.0,0.0,0.0
2025-01-02 15:25:00,0.0,0.0,0.0
2025-01-02 15:30:00,0.1015,0.8925000000000001,0.006
2025-01-02 15:35:00,0.0,0.0,0.0
2025-01-02 15:40:00,0.0,1.0,0.0
2025-01-02 15:45:00,0.1426666666666667,0.8223333333333334,0.035333333333333335
2025-01-02 15:50:00,0.0,0.0,0.0
2025-01-02 15:55:00,0.149,0.779,0.072
2025-01-03 09:30:00,0.10497340425531915,0.8130372340425532,0.08197872340425533
2025-01-03 09:35:00,0.14733333333333334,0.8076666666666666,0.046000000000000006
2025-01-03 09:40:00,0.0,0.0,0.0
2025-01-03 09:45:00,0.0,0.0,0.0
2025-01-03 09:50:00,0.0,0.734,0.266
2025-01-03 09:55:00,0.0,1.0,0.0
2025-01-03 10:00:00,0.0,0.0,0.0
2025-01-03 10:05:00,0.412,0.588,0.0
2025-01-03 10:10:00,0.0,0.0,0.0
2025-01-03 10:15:00,0.0,0.674,0.326
2025-01-03 10:20:00,0.0,0.0,0.0
2025-01-03 10:25:00,0.0,0.755,0.245
2025-01-03 10:30:00,0.141,0.859,0.0
2025-01-03 10:35:00,0.0,0.0,0.0
2025-01-03 10:40:00,0.184,0.816,0.0
2025-01-03 10:45:00,0.09766666666666667,0.819,0.08333333333333333
2025-01-03 10:50:00,0.139,0.8460000000000001,0.015
2025-01-03 10:55:00,0.15266666666666664,0.8123333333333335,0.035333333333333335
2025-01-03 11:00:00,0.124,0.855,0.021
2025-01-03 11:05:00,0.216,0.782,0.002
2025-01-03 11:10:00,0.0,0.0,0.0
2025-01-03 11:15:00,0.2225,0.74775,0.02975
2025-01-03 11:20:00,0.005,0.866,0.129
2025-01-03 11:25:00,0.07066666666666667,0.8383333333333334,0.09133333333333334
2025-01-03 11:30:00,0.0,1.0,0.0
2025-01-03 11:35:00,0.21533333333333335,0.7193333333333333,0.06533333333333334
2025-01-03 11:40:00,0.042749999999999996,0.89775,0.0595
2025-01-03 11:45:00,0.12766666666666668,0.8316666666666667,0.04066666666666666
2025-01-03 11:50:00,0.21133333333333335,0.7443333333333334,0.044333333333333336
2025-01-03 11:55:00,0.0,0.0,0.0
2025-01-03 12:00:00,0.177625,0.79575,0.026625
2025-01-03 12:05:00,0.13924999999999998,0.84875,0.01225
2025-01-03 12:10:00,0.0,1.0,0.0
2025-01-03 12:15:00,0.1555,0.8055,0.039
2025-01-03 12:20:00,0.14250000000000002,0.8009999999999999,0.0565
2025-01-03 12:25:00,0.046625,0.883625,0.06987499999999999
2025-01-03 12:30:00,0.074,0.926,0.0
2025-01-03 12:35:00,0.0,0.0,0.0
2025-01-03 12:40:00,0.15366666666666667,0.8113333333333334,0.034999999999999996
2025-01-03 12:45:00,0.0,0.857,0.143
2025-01-03 12:50:00,0.197,0.8029999999999999,0.0
2025-01-03 12:55:00,0.0425,0.9575,0.0
2025-01-03 13:00:00,0.17925,0.773,0.04775
2025-01-03 13:05:00,0.0,0.9686666666666667,0.03133333333333333
2025-01-03 13:10:00,0.10266666666666667,0.8193333333333334,0.078
2025-01-03 13:15:00,0.12816666666666668,0.8678333333333333,0.003833333333333333
2025-01-03 13:20:00,0.16199999999999998,0.7905,0.048
2025-01-03 13:25:00,0.13466666666666668,0.8573333333333334,0.008
2025-01-03 13:30:00,0.10149999999999999,0.869,0.0295
2025-01-03 13:35:00,0.105,0.702,0.193
2025-01-03 13:40:00,0.0,0.0,0.0
2025-01-03 13:45:00,0.0,1.0,0.0
2025-01-03 13:50:00,0.0,0.0,0.0
2025-01-03 13:55:00,0.07350000000000001,0.8945000000000001,0.032
2025-01-03 14:00:00,0.068,0.932,0.0
2025-01-03 14:05:00,0.00125,0.9615,0.0375
2025-01-03 14:10:00,0.0,1.0,0.0
2025-01-03 14:15:00,0.0,0.867,0.133
2025-01-03 14:20:00,0.0,0.0,0.0
2025-01-03 14:25:00,0.0,1.0,0.0
2025-01-03 14:30:00,0.1555,0.7655000000000001,0.0795
2025-01-03 14:35:00,0.1915,0.8085,0.0
2025-01-03 14:40:00,0.0,0.0,0.0
2025-01-03 14:45:00,0.0,0.0,0.0
2025-01-03 14:50:00,0.0,0.9106666666666667,0.08933333333333333
2025-01-03 14:55:00,0.0,0.0,0.0
2025-01-03 15:00:00,0.2875,0.7125,0.0
2025-01-03 15:05:00,0.08183333333333333,0.8503333333333334,0.06783333333333334
2025-01-03 15:10:00,0.0,1.0,0.0
2025-01-03 15:15:00,0.0,0.0,0.0
2025-01-03 15:20:00,0.104,0.7995,0.0965
2025-01-03 15:25:00,0.104,0.771,0.125
2025-01-03 15:30:00,0.146,0.841,0.014
2025-01-03 15:35:00,0.0,1.0,0.0
2025-01-03 15:40:00,0.16,0.742,0.098
2025-01-03 15:45:00,0.0,0.0,0.0
2025-01-03 15:50:00,0.06433333333333333,0.794,0.1416666666666667
2025-01-03 15:55:00,0.1105,0.7385,0.151
2025-01-06 09:30:00,0.13008960573476702,0.8253010752688171,0.04456989247311828
2025-01-06 09:35:00,0.0,0.0,0.0
2025-01-06 09:40:00,0.218,0.698,0.084
2025-01-06 09:45:00,0.0,0.0,0.0
2025-01-06 09:50:00,0.0,0.755,0.245
2025-01-06 09:55:00,0.0,1.0,0.0
2025-01-06 10:00:00,0.0,0.0,0.0
2025-01-06 10:05:00,0.119,0.8283333333333335,0.05266666666666667
2025-01-06 10:10:00,0.128,0.753,0.119
2025-01-06 10:15:00,0.0,0.0,0.0
2025-01-06 10:20:00,0.1165,0.7325,0.151
2025-01-06 10:25:00,0.434,0.566,0.0
2025-01-06 10:30:00,0.0,0.88,0.12
2025-01-06 10:35:00,0.0,0.0,0.0
2025-01-06 10:40:00,0.2105,0.7364999999999999,0.053
2025-01-06 10:45:00,0.0,0.0,0.0
2025-01-06 10:50:00,0.0,0.0,0.0
2025-01-06 10:55:00,0.0,0.0,0.0
2025-01-06 11:00:00,0.02333333333333333,0.926,0.050666666666666665
2025-01-06 11:05:00,0.123,0.8505,0.0265
2025-01-06 11:10:00,0.0,0.0,0.0
2025-01-06 11:15:00,0.135,0.865,0.0
2025-01-06 11:20:00,0.071,0.864,0.065
2025-01-06 11:25:00,0.0,0.0,0.0
2025-01-06 11:30:00,0.161,0.817,0.022
2025-01-06 11:35:00,0.296,0.704,0.0
2025-01-06 11:40:00,0.0,0.0,0.0
2025-01-06 11:45:00,0.1085,0.865,0.0265
2025-01-06 11:50:00,0.0,0.806,0.194
2025-01-06 11:55:00,0.022,0.847,0.131
2025-01-06 12:00:00,0.16,0.84,0.0
2025-01-06 12:05:00,0.0,0.0,0.0
2025-01-06 12:10:00,0.0,0.792,0.208
2025-01-06 12:15:00,0.116,0.844,0.04
2025-01-06 12:20:00,0.259,0.741,0.0
2025-01-06 12:25:00,0.23700000000000002,0.7586,0.004399999999999999
2025-01-06 12:30:00,0.0,0.698,0.302
2025-01-06 12:35:00,0.0,1.0,0.0
2025-01-06 12:40:00,0.113,0.7404999999999999,0.1465
2025-01-06 12:45:00,0.185,0.629,0.186
2025-01-06 12:50:00,0.0,0.0,0.0
2025-01-06 12:55:00,0.06,0.765,0.175
2025-01-06 13:00:00,0.2505,0.7025,0.047
2025-01-06 13:05:00,0.186,0.8140000000000001,0.0
2025-01-06 13:10:00,0.0,0.0,0.0
2025-01-06 13:15:00,0.0,0.0,0.0
2025-01-06 13:20:00,0.101,0.834,0.065
2025-01-06 13:25:00,0.0,0.738,0.262
2025-01-06 13:30:00,0.0,1.0,0.0
2025-01-06 13:35:00,0.182,0.761,0.056
2025-01-06 13:40:00,0.254,0.615,0.131
2025-01-06 13:45:00,0.0,0.0,0.0
2025-01-06 13:50:00,0.0,0.0,0.0
2025-01-06 13:55:00,0.237,0.7629999999999999,0.0
2025-01-06 14:00:00,0.3065,0.6935,0.0
2025-01-06 14:05:00,0.277,0.723,0.0
2025-01-06 14:10:00,0.038,0.9570000000000001,0.005
2025-01-06 14:15:00,0.0,0.0,0.0
2025-01-06 14:20:00,0.0,0.0,0.0
2025-01-06 14:25:00,0.022,0.846,0.132
2025-01-06 14:30:00,0.0,1.0,0.0
2025-01-06 14:35:00,0.113,0.8795,0.007
2025-01-06 14:40:00,0.0,0.0,0.0
2025-01-06 14:45:00,0.105,0.826,0.07
2025-01-06 14:50:00,0.277,0.723,0.0
2025-01-06 14:55:00,0.17133333333333334,0.7996666666666666,0.028999999999999998
2025-01-06 15:00:00,0.13,0.87,0.0
2025-01-06 15:05:00,0.08375,0.91625,0.0
2025-01-06 15:10:00,0.279,0.721,0.0
2025-01-06 15:15:00,0.0,0.0,0.0
2025-01-06 15:20:00,0.0,0.0,0.0
2025-01-06 15:25:00,0.0,0.0,0.0
2025-01-06 15:30:00,0.0,1.0,0.0
2025-01-06 15:35:00,0.071,0.9139999999999999,0.015
2025-01-06 15:40:00,0.0,0.0,0.0
2025-01-06 15:45:00,0.0,0.0,0.0
2025-01-06 15:50:00,0.106,0.873,0.021
2025-01-06 15:55:00,0.0,0.0,0.0
